code,chapter,umap_1,umap_2,tsne_1,tsne_2
B488,I  Infectious,11.711089,-3.4547849,-3.766816,-2.961138
B49,I  Infectious,12.930343,-3.2534626,-13.427563,-8.008163
B508,I  Infectious,11.891757,-3.4894323,-4.3186703,-4.518212
B509,I  Infectious,11.891175,-3.4175084,-4.7155986,-4.255684
B510,I  Infectious,11.800437,-3.490259,-3.5506353,-3.7202444
B518,I  Infectious,11.7959175,-3.4937515,-3.4669576,-3.8874037
B519,I  Infectious,11.728324,-3.4769719,-3.4524138,-3.8418987
B538,I  Infectious,10.133708,-1.8711928,-22.241007,7.441881
B54,I  Infectious,12.573042,-3.1269922,-13.360205,-4.04132
B551,I  Infectious,10.249396,-1.9739147,-22.120323,6.7657967
B56,I  Infectious,9.044803,-1.53765,-17.116604,9.059018
B569,I  Infectious,9.127312,-1.5628741,-17.147278,9.057141
B58,I  Infectious,11.926853,-3.4133186,-5.785566,-3.2863953
B580,I  Infectious,11.998357,-3.3449028,-5.7787714,-3.3425376
B582,I  Infectious,12.002631,-3.3271446,-6.1055107,-3.2810338
B588,I  Infectious,11.894446,-3.3552105,-6.036424,-3.0470965
B589,I  Infectious,11.937475,-3.3425314,-6.2623396,-3.1349692
B59,I  Infectious,13.020188,-3.0846603,-10.650102,-14.508596
B601,I  Infectious,12.17932,-3.62046,-5.571933,-7.66168
B65,I  Infectious,12.888981,-3.2903972,-13.199454,-8.629587
B650,I  Infectious,12.882864,-3.38857,-12.803173,-8.881848
B651,I  Infectious,12.900994,-3.3179007,-13.107449,-8.400624
B652,I  Infectious,12.897492,-3.3110952,-13.199727,-9.015618
B658,I  Infectious,12.87293,-3.346646,-12.94596,-8.768674
B659,I  Infectious,12.933937,-3.2625608,-13.198693,-8.490479
B66,I  Infectious,10.119104,-1.8746587,-22.21717,7.713681
B660,I  Infectious,10.109921,-1.8626409,-22.216095,7.781598
B663,I  Infectious,10.111491,-1.8536607,-22.232296,7.7889824
B669,I  Infectious,10.122283,-1.8520747,-22.22228,7.8011727
B67,I  Infectious,12.768516,-3.4147105,-11.358957,-9.134743
B673,I  Infectious,12.763666,-3.4464242,-11.3570175,-9.119573
B675,I  Infectious,12.742236,-3.4699113,-11.373953,-9.119828
B676,I  Infectious,12.798223,-3.4065745,-11.381978,-9.121509
B678,I  Infectious,12.81731,-3.3045857,-16.617712,-6.8990726
B679,I  Infectious,12.791621,-3.4171662,-11.362167,-9.123632
B71,I  Infectious,9.181659,-1.5115304,-17.78507,8.851283
B710,I  Infectious,9.142735,-1.4929385,-17.633286,8.933361
B719,I  Infectious,9.123907,-1.4678291,-17.627935,8.972902
B73,I  Infectious,9.842478,-1.718915,-21.066439,8.316479
B749,I  Infectious,9.254044,-1.4531091,-18.886503,8.719152
B76,I  Infectious,12.350336,-3.112723,-10.892919,-1.3824385
B760,I  Infectious,12.373864,-3.264936,-10.388234,-1.4881684
B769,I  Infectious,12.244264,-3.4810107,-9.942268,-1.5694863
B77,I  Infectious,11.825655,-3.4497166,-4.8561673,-2.9862146
B770,I  Infectious,11.827158,-3.4164143,-4.8064327,-2.9699364
B778,I  Infectious,11.781474,-3.4529245,-4.8175235,-2.9751556
B779,I  Infectious,11.780563,-3.4258435,-5.0297728,-2.9485013
B781,I  Infectious,12.2590065,-3.0633712,-12.938731,-0.9816867
B79,I  Infectious,12.143394,-3.5299537,-5.4627786,-5.5110064
B80,I  Infectious,13.19219,-3.1253657,-14.738809,-12.170201
B811,I  Infectious,9.168418,-1.4886098,-17.992228,8.896859
B814,I  Infectious,9.18094,-1.5079802,-17.990953,8.8765545
B820,I  Infectious,12.560517,-3.1902637,-11.453866,-4.8755045
B829,I  Infectious,12.5876,-3.1162255,-11.438547,-4.933944
B83,I  Infectious,12.16786,-3.6069946,-5.2694497,-7.142389
B830,I  Infectious,12.167141,-3.5955667,-5.579647,-6.8903394
B839,I  Infectious,12.178866,-3.5990577,-5.3482757,-7.2474756
B850,I  Infectious,12.14369,-3.607434,-5.212094,-7.264101
B851,I  Infectious,12.114095,-3.6181724,-4.7823515,-6.61993
B852,I  Infectious,12.212971,-3.6604545,-4.786713,-6.6744604
B853,I  Infectious,12.154985,-3.672478,-4.893687,-6.8807845
B854,I  Infectious,12.161824,-3.6357894,-4.8570614,-6.9888897
B86,I  Infectious,13.308187,-3.1601496,-14.129686,-12.837345
B871,I  Infectious,12.187035,-3.207603,-9.044595,-2.8256612
B880,I  Infectious,12.668835,-3.086043,-14.983066,-3.869567
B889,I  Infectious,12.89284,-3.236693,-12.208868,-9.433128
B89,I  Infectious,12.425861,-3.55284,-8.399242,-7.9076614
B900,I  Infectious,12.13336,-3.6557922,-4.621198,-7.2609353
B902,I  Infectious,12.112954,-3.6629083,-4.461258,-7.4095516
B908,I  Infectious,12.126871,-3.6394875,-4.591345,-7.3940125
B909,I  Infectious,12.130021,-3.6428506,-4.992505,-7.5603228
B91,I  Infectious,13.068083,-3.2545607,-13.7152405,-11.8126955
B941,I  Infectious,12.624237,-3.16204,-11.40248,-5.6032586
B942,I  Infectious,12.742144,-3.265393,-11.000103,-6.675796
B948,I  Infectious,12.534246,-3.1195161,-12.557861,-3.9301875
B949,I  Infectious,12.482292,-3.1119578,-12.396679,-3.6691227
B950,I  Infectious,13.63776,-3.5824776,-22.616917,-12.986873
B951,I  Infectious,13.641027,-3.5850768,-22.759787,-13.062845
B952,I  Infectious,13.597657,-3.553662,-21.883924,-12.496469
B953,I  Infectious,13.6735115,-3.613238,-22.527773,-12.964104
B954,I  Infectious,13.632544,-3.5800633,-22.52553,-12.990775
B955,I  Infectious,13.609547,-3.5684173,-22.316479,-12.8902645
B956,I  Infectious,13.633884,-3.5786624,-22.710386,-13.044358
B957,I  Infectious,13.648148,-3.5960147,-22.544912,-12.957358
B958,I  Infectious,13.664576,-3.5834634,-22.798447,-13.0753
B960,I  Infectious,13.540568,-3.5263352,-20.131315,-12.585287
B961,I  Infectious,13.55442,-3.5268264,-20.642225,-12.321361
B962,I  Infectious,13.578547,-3.5446823,-21.228235,-12.461961
B963,I  Infectious,13.497655,-3.4884927,-19.47227,-12.601853
B964,I  Infectious,13.544674,-3.5157502,-20.261503,-12.435808
B965,I  Infectious,13.565335,-3.429958,-20.083296,-12.652638
B966,I  Infectious,13.514206,-3.4783752,-20.195261,-12.432229
B967,I  Infectious,13.575797,-3.5257843,-20.191425,-12.461131
B968,I  Infectious,13.377164,-3.422004,-18.09264,-12.212411
B970,I  Infectious,13.379501,-3.5110364,-19.092054,-13.614136
B971,I  Infectious,13.394663,-3.5394788,-19.17825,-13.632638
B9711,I  Infectious,13.359261,-3.5317738,-19.06592,-13.814826
B972,I  Infectious,13.450218,-3.4096625,-20.783968,-14.014422
B973,I  Infectious,13.402406,-3.5477366,-19.234055,-13.527356
B974,I  Infectious,13.429069,-3.5612285,-18.93547,-13.561609
B976,I  Infectious,13.39086,-3.5322957,-19.158417,-13.645754
B977,I  Infectious,13.338344,-3.5754316,-19.365614,-14.983683
B978,I  Infectious,13.403655,-3.5064795,-18.844679,-13.478166
B980,I  Infectious,11.626515,7.556874,39.982548,-36.806652
B99,I  Infectious,20.067846,6.56658,-5.8405714,-19.132439
B999,I  Infectious,19.996998,6.4494805,-5.8017077,-19.130241
C00,II Neoplasms,6.1999836,1.1997592,18.48755,-81.30897
C000,II Neoplasms,6.205935,1.2030686,18.25751,-81.039375
C001,II Neoplasms,6.1848655,1.1850778,18.506504,-81.11702
C002,II Neoplasms,6.219168,1.2037791,18.545721,-81.09775
C003,II Neoplasms,6.246034,1.2371076,18.765343,-81.097404
C004,II Neoplasms,6.208612,1.2113218,19.021315,-81.150185
C009,II Neoplasms,6.2166595,1.2013528,17.821949,-80.634315
C01,II Neoplasms,6.2553763,1.2334143,19.18079,-81.31709
C02,II Neoplasms,6.2570457,1.2279423,19.909178,-81.13141
C020,II Neoplasms,6.2214236,1.2365333,20.233522,-81.201904
C021,II Neoplasms,6.2181005,1.2231624,19.329453,-81.18891
C022,II Neoplasms,6.261671,1.2156515,20.041134,-81.21334
C023,II Neoplasms,6.27256,1.2222706,19.72854,-81.0158
C024,II Neoplasms,6.276897,1.2146026,19.999615,-81.05542
C028,II Neoplasms,6.2346773,1.1968817,19.967136,-81.2684
C029,II Neoplasms,6.2484727,1.212312,19.946997,-81.38197
C03,II Neoplasms,6.333367,1.2218255,19.918999,-79.40963
C030,II Neoplasms,6.3431416,1.2457092,19.51919,-79.479355
C031,II Neoplasms,6.3476224,1.2462747,19.571663,-79.42876
C039,II Neoplasms,6.332408,1.2375314,19.647282,-79.466644
C04,II Neoplasms,6.3469296,1.2602353,19.38071,-78.90857
C040,II Neoplasms,6.3535233,1.2402221,19.5528,-79.1815
C041,II Neoplasms,6.3595424,1.2570914,19.355011,-78.84261
C048,II Neoplasms,6.3616505,1.2388356,19.83083,-78.81958
C049,II Neoplasms,6.3391967,1.2418419,19.509655,-79.1301
C05,II Neoplasms,6.4146233,1.1874799,21.09748,-78.56591
C050,II Neoplasms,6.4345503,1.1412977,21.096334,-78.79962
C051,II Neoplasms,6.4179792,1.1758529,21.129593,-78.57952
C058,II Neoplasms,6.4059806,1.1825064,21.036396,-78.633224
C059,II Neoplasms,6.423628,1.1804315,21.10708,-78.59803
C06,II Neoplasms,6.171321,1.1701121,19.414558,-81.74417
C060,II Neoplasms,6.165732,1.1631933,19.07859,-81.910545
C061,II Neoplasms,6.162834,1.1542193,19.228745,-81.862976
C062,II Neoplasms,6.1924925,1.183104,19.558073,-81.7854
C068,II Neoplasms,6.1830683,1.17385,19.488626,-81.774506
C069,II Neoplasms,6.207524,1.1796898,19.318197,-81.91637
C07,II Neoplasms,6.1905565,1.1626593,19.147614,-81.029564
C08,II Neoplasms,6.169096,1.1773452,18.951036,-81.83219
C080,II Neoplasms,6.0933156,1.1010555,18.74605,-81.887184
C089,II Neoplasms,6.1450334,1.1565672,18.573599,-81.60097
C09,II Neoplasms,6.26758,1.1912398,21.201763,-80.930695
C090,II Neoplasms,6.2752867,1.1940669,21.085234,-80.897064
C091,II Neoplasms,6.281294,1.2085726,20.911625,-81.03308
C098,II Neoplasms,6.267244,1.1992147,20.978655,-81.001686
C099,II Neoplasms,6.3487663,1.2595057,21.102757,-81.09881
C100,II Neoplasms,6.3550234,1.2542298,21.096626,-79.628365
C102,II Neoplasms,6.386103,1.274203,21.275682,-79.49487
C103,II Neoplasms,6.3703494,1.2750582,20.739565,-79.824104
C108,II Neoplasms,6.384435,1.2764179,21.18919,-79.71252
C109,II Neoplasms,6.3322134,1.260663,21.405703,-79.77063
C11,II Neoplasms,6.3503914,1.2229701,20.168581,-78.6628
C110,II Neoplasms,6.378022,1.2206057,19.989809,-78.51452
C111,II Neoplasms,6.359263,1.196652,19.924929,-78.46128
C112,II Neoplasms,6.3345156,1.2390977,19.170168,-78.41519
C118,II Neoplasms,6.3444304,1.2381878,19.546398,-78.34417
C119,II Neoplasms,6.33786,1.2323517,19.399971,-78.24423
C12,II Neoplasms,6.4492745,1.1518017,22.434942,-78.669075
C13,II Neoplasms,6.3682747,1.225091,20.374815,-78.981224
C130,II Neoplasms,6.332382,1.2027365,20.25909,-79.56966
C132,II Neoplasms,6.3232923,1.1874006,20.411432,-79.00993
C139,II Neoplasms,6.342516,1.2240349,20.44991,-79.306755
C140,II Neoplasms,6.3016577,1.2405183,18.575613,-79.95345
C148,II Neoplasms,5.1097846,4.349496,33.886024,-68.6683
C15,II Neoplasms,5.5475707,4.1777124,38.526875,-74.03773
C150,II Neoplasms,5.5299,4.1927767,38.66597,-74.12292
C151,II Neoplasms,5.5609503,4.1906424,38.46664,-74.14705
C152,II Neoplasms,5.5810604,4.198249,38.63009,-74.04649
C153,II Neoplasms,5.524493,4.175175,38.676643,-74.03146
C154,II Neoplasms,5.5763106,4.226989,38.360764,-74.29882
C155,II Neoplasms,5.5091743,4.212035,38.607113,-74.38972
C158,II Neoplasms,5.469032,4.2350225,38.87373,-74.22041
C159,II Neoplasms,5.532096,4.1940856,38.48153,-74.181305
C16,II Neoplasms,5.5812283,4.1629844,36.561665,-74.844795
C160,II Neoplasms,5.587902,4.183886,37.33082,-74.40999
C161,II Neoplasms,5.6273713,4.1523232,37.006783,-74.35225
C162,II Neoplasms,5.56712,4.1441827,36.713375,-74.446945
C163,II Neoplasms,5.6440415,4.1101565,36.938732,-74.40019
C164,II Neoplasms,5.595163,4.124498,36.6651,-74.35748
C165,II Neoplasms,5.5095763,4.1552677,36.429592,-74.54445
C166,II Neoplasms,5.5802956,4.154011,36.65082,-74.23614
C168,II Neoplasms,5.5838737,4.1273036,36.764717,-74.449745
C169,II Neoplasms,5.6122584,4.142586,36.83669,-74.5518
C17,II Neoplasms,5.7598376,4.3820767,38.780262,-72.04718
C170,II Neoplasms,5.714647,4.3526926,38.905735,-72.36932
C171,II Neoplasms,5.8603354,4.4026423,40.09621,-66.78482
C172,II Neoplasms,5.764869,4.3901634,39.917816,-67.10179
C173,II Neoplasms,5.719687,4.379491,38.73991,-71.90648
C178,II Neoplasms,5.724479,4.371174,38.68365,-71.893715
C179,II Neoplasms,5.7517066,4.3623533,38.80468,-72.168144
C18,II Neoplasms,5.4340043,4.921089,48.333054,-72.5943
C180,II Neoplasms,5.378607,4.902948,47.640583,-72.51366
C181,II Neoplasms,5.3196125,4.885231,47.277744,-72.59946
C182,II Neoplasms,5.3784633,4.9021525,47.66302,-72.573395
C183,II Neoplasms,5.3687296,4.886884,47.37106,-72.57475
C184,II Neoplasms,5.3675976,4.918074,47.45502,-72.69675
C185,II Neoplasms,5.3708463,4.9048533,47.462334,-72.59072
C186,II Neoplasms,5.3900957,4.906968,47.619717,-72.49309
C187,II Neoplasms,5.423867,4.966695,47.55826,-72.309875
C188,II Neoplasms,5.3677516,4.953251,47.45199,-72.5019
C189,II Neoplasms,5.3872876,4.917376,47.791527,-72.5127
C19,II Neoplasms,5.3725195,4.829757,47.512207,-72.19009
C20,II Neoplasms,5.359992,4.8085933,47.383774,-72.03712
C210,II Neoplasms,5.312536,4.5991807,45.12937,-71.586006
C211,II Neoplasms,5.249824,4.724828,44.996742,-71.39287
C218,II Neoplasms,5.276222,4.722861,45.029865,-71.28593
C22,II Neoplasms,5.5666246,4.5831,40.556225,-72.0162
C220,II Neoplasms,5.5495443,4.480153,40.19636,-72.29799
C221,II Neoplasms,5.488864,4.54166,40.69007,-72.4908
C223,II Neoplasms,5.5116177,4.535943,40.54449,-72.160286
C224,II Neoplasms,5.53791,4.519618,40.66748,-72.21251
C227,II Neoplasms,5.535049,4.5030293,40.385704,-72.036835
C229,II Neoplasms,5.546949,4.535377,40.461216,-71.943474
C23,II Neoplasms,5.5555987,4.4379177,40.05029,-72.848366
C24,II Neoplasms,5.3918858,4.5514827,41.36901,-73.00897
C240,II Neoplasms,5.428932,4.524663,41.208447,-73.36441
C241,II Neoplasms,5.4062905,4.492698,41.022743,-73.60156
C248,II Neoplasms,5.4720254,4.607424,41.357597,-72.87403
C249,II Neoplasms,5.6231046,4.52772,40.743694,-73.13979
C25,II Neoplasms,5.3420124,4.707757,45.293518,-74.19382
C250,II Neoplasms,5.3692584,4.720703,45.20367,-74.060875
C251,II Neoplasms,5.284498,4.7857275,45.628757,-74.007034
C252,II Neoplasms,5.323629,4.7608585,45.60209,-73.996025
C253,II Neoplasms,5.312782,4.7637105,45.450542,-73.98832
C254,II Neoplasms,5.2992554,4.7440825,45.394577,-74.02055
C257,II Neoplasms,5.280381,4.788508,45.44392,-73.95889
C258,II Neoplasms,5.2787375,4.7529893,45.425346,-73.93611
C259,II Neoplasms,5.3454685,4.778906,45.38315,-74.0336
C26,II Neoplasms,5.825012,4.4963717,39.599686,-65.59874
C260,II Neoplasms,5.8870306,4.473821,39.625546,-65.44905
C261,II Neoplasms,5.8731847,4.481656,39.457153,-65.7015
C268,II Neoplasms,5.8420863,4.5390487,39.619873,-65.78403
C269,II Neoplasms,5.8266463,4.511781,40.061054,-65.756836
C30,II Neoplasms,4.9610415,4.130095,32.082478,-71.01134
C300,II Neoplasms,4.8862996,4.0762353,31.977043,-71.2312
C301,II Neoplasms,4.864502,4.079944,32.04373,-71.00326
C31,II Neoplasms,4.8140507,4.030781,31.134403,-70.80283
C310,II Neoplasms,4.792571,4.015023,31.07422,-70.78995
C311,II Neoplasms,4.808289,4.0365148,31.16728,-70.86456
C312,II Neoplasms,4.8425994,4.071072,31.157223,-70.897514
C313,II Neoplasms,4.8144274,4.031252,31.10956,-70.83644
C319,II Neoplasms,4.8111525,4.0302057,31.111494,-70.9222
C32,II Neoplasms,5.272862,4.089957,35.114693,-73.22943
C320,II Neoplasms,5.325267,4.091,35.221355,-73.283264
C321,II Neoplasms,5.36979,4.099156,35.6555,-73.84008
C322,II Neoplasms,5.276893,4.106,35.32608,-73.17154
C323,II Neoplasms,5.320024,4.0917635,35.314754,-73.04822
C329,II Neoplasms,5.259119,4.0891685,35.04855,-73.359856
C33,II Neoplasms,5.596589,4.170459,38.27522,-75.19211
C34,II Neoplasms,5.7572637,4.1489987,38.10079,-67.50705
C340,II Neoplasms,5.722485,4.1191382,37.844154,-67.79261
C341,II Neoplasms,5.70498,4.116322,37.805634,-67.806076
C342,II Neoplasms,5.7287025,4.1631804,37.70699,-67.670296
C343,II Neoplasms,5.710907,4.1065974,37.806065,-67.76919
C348,II Neoplasms,5.6818733,4.0792575,37.82208,-67.74513
C349,II Neoplasms,5.798549,4.0919533,37.89938,-67.79495
C3490,II Neoplasms,5.738431,4.1007137,37.838078,-67.776375
C37,II Neoplasms,4.8037357,4.0320134,30.957325,-70.75107
C380,II Neoplasms,4.846038,4.0663414,32.780632,-70.56455
C381,II Neoplasms,4.8867836,4.080417,32.655006,-70.409164
C382,II Neoplasms,4.854691,4.126303,32.730396,-70.90569
C383,II Neoplasms,4.827175,4.0567865,32.226826,-70.248276
C384,II Neoplasms,4.863051,4.070363,32.6813,-71.27633
C388,II Neoplasms,4.862894,4.1033173,32.745888,-70.598236
C390,II Neoplasms,6.777724,-1.9421743,-33.797363,3.1414726
C40,II Neoplasms,4.5750213,4.046307,31.838488,-68.1408
C400,II Neoplasms,4.586169,4.0444856,31.803488,-68.16206
C401,II Neoplasms,4.55498,4.0370393,31.828226,-68.14019
C402,II Neoplasms,4.5669866,4.0446367,31.934265,-68.02454
C4020,II Neoplasms,4.551637,4.0431657,31.82227,-68.0947
C403,II Neoplasms,4.602229,4.054292,31.899937,-68.21137
C409,II Neoplasms,4.5740323,4.0469756,31.845118,-68.16864
C410,II Neoplasms,5.138345,4.563718,43.30157,-67.035706
C411,II Neoplasms,5.1973963,4.4771175,43.277973,-67.057976
C412,II Neoplasms,5.164477,4.570573,43.283062,-67.1302
C413,II Neoplasms,5.150676,4.502882,43.273575,-67.10623
C414,II Neoplasms,5.1471977,4.556326,43.27803,-67.16125
C419,II Neoplasms,5.1921444,4.5799284,43.313663,-67.00259
C43,II Neoplasms,5.9575753,4.7668543,38.251705,-63.68873
C430,II Neoplasms,5.9561186,4.7998443,37.79322,-63.773174
C431,II Neoplasms,5.891614,4.710583,37.40932,-64.15299
C432,II Neoplasms,5.942597,4.7854676,37.56815,-63.93879
C433,II Neoplasms,6.015293,4.852548,37.00697,-63.31942
C4330,II Neoplasms,5.9315615,4.7722116,37.78979,-63.76028
C4331,II Neoplasms,5.956686,4.7709484,37.77786,-63.754818
C4339,II Neoplasms,5.939949,4.7712636,37.77063,-63.74989
C434,II Neoplasms,5.931531,4.7511573,37.51396,-63.800835
C435,II Neoplasms,6.003252,4.850712,37.399853,-63.378216
C436,II Neoplasms,6.006491,4.843653,37.375793,-63.19464
C4360,II Neoplasms,5.9473124,4.7865744,37.778202,-63.749195
C437,II Neoplasms,5.997264,4.79483,37.448315,-63.091755
C4370,II Neoplasms,5.985289,4.769039,37.810364,-63.759224
C438,II Neoplasms,5.9201612,4.787081,37.793346,-63.777447
C439,II Neoplasms,6.00436,4.740599,38.33564,-63.726955
C44,II Neoplasms,6.168848,5.0700755,34.86859,-61.663704
C440,II Neoplasms,6.1569815,5.048413,35.45,-61.825348
C441,II Neoplasms,6.118018,5.013348,35.727997,-61.94454
C442,II Neoplasms,6.1442723,5.038602,35.286137,-61.625893
C443,II Neoplasms,6.1524343,5.0453076,35.38213,-61.651035
C444,II Neoplasms,6.1622243,5.0572023,35.344246,-61.712833
C445,II Neoplasms,6.163067,5.0694027,35.38376,-61.704327
C446,II Neoplasms,6.167806,5.0702987,35.312023,-61.695423
C447,II Neoplasms,6.1731076,5.07195,35.442654,-61.80695
C448,II Neoplasms,6.11959,4.992417,35.461575,-61.96366
C449,II Neoplasms,6.1608987,4.9909644,35.1767,-61.830353
C450,II Neoplasms,5.3948135,4.1863303,36.374184,-76.091324
C451,II Neoplasms,5.337839,4.2899756,36.399963,-76.10414
C457,II Neoplasms,5.4351425,4.1401315,36.465584,-76.04482
C459,II Neoplasms,5.4618673,4.125305,36.513023,-76.14517
C460,II Neoplasms,6.702899,-1.9597021,-33.85812,3.1076047
C471,II Neoplasms,4.771492,4.0048056,30.86472,-70.05383
C472,II Neoplasms,4.7676215,4.0097995,30.906519,-70.0568
C473,II Neoplasms,4.751042,3.9840765,31.0402,-70.15635
C474,II Neoplasms,4.768416,4.000128,30.99458,-69.90144
C475,II Neoplasms,4.765828,4.0045485,30.915508,-70.05504
C479,II Neoplasms,4.7628274,4.004077,31.012873,-70.03352
C480,II Neoplasms,5.2574673,4.525537,43.34339,-72.86358
C481,II Neoplasms,5.2974906,4.6619296,43.121624,-72.72702
C482,II Neoplasms,5.2758803,4.6168346,43.475746,-72.52904
C488,II Neoplasms,5.1806197,4.6540837,43.21056,-72.14874
C49,II Neoplasms,5.1042438,4.2607746,35.84676,-70.196785
C490,II Neoplasms,5.0486913,4.244624,35.492542,-70.28076
C491,II Neoplasms,5.103423,4.2397017,35.90766,-69.55126
C492,II Neoplasms,5.0823402,4.253818,35.836277,-70.2477
C4920,II Neoplasms,5.039815,4.3472652,36.24539,-70.07023
C493,II Neoplasms,4.9886746,4.2859507,35.291706,-70.22891
C494,II Neoplasms,5.0157347,4.346291,35.771305,-70.00806
C495,II Neoplasms,5.066468,4.239354,35.744015,-70.746155
C496,II Neoplasms,5.045276,4.2640667,35.93264,-70.19236
C498,II Neoplasms,5.0468473,4.3024826,35.93868,-70.18587
C499,II Neoplasms,5.0722895,4.35556,36.23606,-70.143166
C50,II Neoplasms,6.1182127,4.6333356,39.622295,-61.065624
C500,II Neoplasms,6.0698533,4.6522284,39.292374,-61.3957
C5001,II Neoplasms,6.012351,4.6746373,38.677097,-62.216373
C501,II Neoplasms,5.9781117,4.699861,38.68065,-62.29019
C502,II Neoplasms,6.0239778,4.6279473,38.54167,-62.15564
C503,II Neoplasms,6.0596867,4.665208,38.760063,-61.656696
C504,II Neoplasms,6.022929,4.6917896,38.578384,-61.837906
C5041,II Neoplasms,6.022927,4.684664,38.673367,-62.21707
C505,II Neoplasms,6.0176315,4.6737823,38.57666,-62.260643
C5051,II Neoplasms,6.0095854,4.6860433,38.676476,-62.226448
C506,II Neoplasms,6.016403,4.6551676,38.58296,-62.398415
C508,II Neoplasms,6.02883,4.6951804,38.615685,-61.907566
C509,II Neoplasms,5.9916663,4.712372,38.64689,-61.540646
C5091,II Neoplasms,5.929675,4.4974566,36.59144,-66.391754
